"도형번호","지형지물부호","관리번호","관리부서","CCTV구분","CCTV관리번호","개소명","행정읍면동","법정읍면동","법정읍면동리","번지","통신망","카메라 구분","위도(degree)","경도(degree)","X좌표","Y좌표","카메라 수","동/서","비고"
617,AE134,4036,스마트도시과,CTV001,안녕-04052,안녕동158-69-검지(23차),"41590570","41590126","4159012600","158-69",KT, ,"37.197379","126.99752","199779.796329333","510918.02443275","2",CTM001, 
618,AE134,4037,스마트도시과,CTV001,안녕-04053,안녕동180-480-검지(23차),"41590570","41590126","4159012600","180-480",KT, ,"37.20424","126.987588","198898.122544308","511679.548268506","2",CTM001, 
619,AE134,4038,스마트도시과,CTV001,안녕-04054,안녕동180-56-검지(23차),"41590570","41590126","4159012600","180-56",KT, ,"37.207539","126.981773","198381.977801931","512045.70422645","2",CTM001, 
621,AE134,4120,스마트도시과,CTV001,안녕-04134,안녕동17(24차),"41590570","41590126","4159012600","17",kt, ,"37.205526","127.016454","201460.673263321","511822.269625551","6",CTM001, 
622,AE134,4269,스마트도시과,CTV001,안녕-04284,안녕114부동산(25차),"41590570","41590126","4159012600","176-319",KT, ,"37.197017","126.989783","199092.949131603","510877.813809877","5",CTM001, 
623,AE134,4347,스마트도시과,CTV001,안녕-04364,안녕지하차도(수원방향),"41590570","41590126","4159012600","71-878",KT, ,"37.202285","127.01208","201072.405844757","511462.520218204","2",CTM001, 
624,AE134,4530,스마트도시과,CTV001,안녕-04547,안녕동우방APT108동뒤(안녕-04547),"41590570","41590126","4159012600","101-3",KT, ,"37.204511","127.005556","200493.259123768","511709.460196772","4",CTM001, 
625,AE134,2268,스마트도시과,CTV001,반송-02287,오즈의마법사유치원정문(반송-02287),"41590585","41590127","4159012700","175-1",KT, ,"37.188333","127.069937","206209.822433542","509916.331465155","4",CTM001, 
626,AE134,2292,스마트도시과,CTV001,반송-02311,동탄3호어린이공원,"41590586","41590127","4159012700","153",동탄1자가망, ,"37.192797","127.0667","205922.055170449","510411.544561665","3",CTM001, 
627,AE134,2300,스마트도시과,CTV001,반송-02319,탄요유적공원(광장),"41590585","41590127","4159012700","673-2",KT, ,"37.18935","127.077417","206873.862388923","510029.715553472","1",CTM001, 
628,AE134,2312,스마트도시과,CTV001,반송-02332,탄요유적공원(정자1),"41590586","41590127","4159012700","202",KT, ,"37.189632","127.076286","206773.435879009","510060.930857669","1",CTM001, 
629,AE134,2334,스마트도시과,CTV001,반송-02354,대우푸르지오타운하우스4,"41590585","41590127","4159012700","165",동탄1자가망, ,"37.187589","127.066778","205929.387706872","509833.559188279","5",CTM001, 
630,AE134,2335,스마트도시과,CTV001,반송-02355,대우푸르지오타운하우스1,"41590585","41590127","4159012700","165",동탄1자가망, ,"37.185263","127.067595","206002.115284688","509575.468425298","3",CTM001, 
1840,AE134,3487,스마트도시과,CTV001,덕우(봉)-03531,덕우리159-1(덕우공단),"41590253","41590253","4159036030","159-1",KT, ,"37.159217","126.921349","193013.799594435","506685.650378438","4",CTM002, 
1841,AE134,3488,스마트도시과,CTV001,덕우(봉)-03532,덕우리161-20(덕우공단),"41590253","41590253","4159036030","161-20",KT, ,"37.155774","126.918773","192784.597672461","506303.659276854","3",CTM002, 
1842,AE134,3599,스마트도시과,CTV001,덕우(봉)-3613,덕우리278-117-어안(20차),"41590253","41590253","4159036030","278-117",자가망, ,"37.160102","126.917078","192634.451089575","506784.135936352","1",CTM002, 
1843,AE134,3600,스마트도시과,CTV001,덕우(봉)-3614,덕우리72-5-검지(20차),"41590253","41590253","4159036030","72-5",자가망, ,"37.164602","126.928686","193665.886148493","507282.68866135","1",CTM002, 
1844,AE134,3601,스마트도시과,CTV001,덕우(봉)-3615,덕우리94-2-검지(20차),"41590253","41590253","4159036030","94-2",자가망, ,"37.1639","126.93015","193795.904889575","507204.727768188","1",CTM002, 
1845,AE134,600,스마트도시과,CTV001,하가등-00607,하가등리320-5-고정,"41590253","41590253","4159025335","320-5",자가망, ,"37.147492","126.933471","194089.573313368","505383.590701284","1",CTM002, 
1846,AE134,617,스마트도시과,CTV001,하가등-00624,하가등리311-1-고정,"41590253","41590253","4159025335","311-1",KT, ,"37.147374","126.935147","194238.503709326","505370.369696482","1",CTM002, 
1848,AE134,659,스마트도시과,CTV001,하가등-00668,풀향기영농조합입구,"41590253","41590253","4159025335","266-2",KT, ,"37.146266","126.938735","194557.171895757","505247.158262442","1",CTM002, 
1850,AE134,519,스마트도시과,CTV001,상기-00525,상기2리버스정류장삼거리-검지,"41590253","41590253","4159025336","539-4",자가망, ,"37.197863","126.915499","192497.993980195","510974.992237252","3",CTM002, 
1851,AE134,607,스마트도시과,CTV001,상기-00614,상기리303-1-고정,"41590253","41590253","4159025336","303-1",KT, ,"37.20467","126.924472","193295.199781229","511729.840283875","1",CTM002, 
1852,AE134,608,스마트도시과,CTV001,상기-00615,상기리519-2-고정,"41590253","41590253","4159025336","519-2",KT, ,"37.199528","126.915555","192503.095753037","511159.810715571","1",CTM002, 
1853,AE134,645,스마트도시과,CTV001,상기-00654,상기리375-1,"41590253","41590253","4159025336","375-1",KT, ,"37.204282","126.930782","193855.29994444","511686.280616136","1",CTM002, 
1854,AE134,646,스마트도시과,CTV001,상기-00655,상기리453-1,"41590253","41590253","4159025336","453-1",KT, ,"37.200363","126.921928","193068.999637068","511251.97061862","1",CTM002, 
1855,AE134,647,스마트도시과,CTV001,상기-00656,상기1리정류장,"41590253","41590253","4159025336","332",KT, ,"37.20281","126.927409","193555.749718903","511523.179876115","1",CTM002, 
1856,AE134,648,스마트도시과,CTV001,상기-00657,상기2리정류장,"41590253","41590253","4159025336","534",KT, ,"37.199901","126.919126","192820.120341369","511200.980236907","1",CTM002, 
1857,AE134,653,스마트도시과,CTV001,상기-00662,솔잎사랑방,"41590253","41590253","4159025336","338-4",KT, ,"37.203168","126.930906","193866.209682055","511562.672506899","1",CTM002, 
1858,AE134,3617,스마트도시과,CTV001,상기-3631,상기리68-1-검지(20차),"41590253","41590253","4159025336","68-1",KT, ,"37.211045","126.915544","192503.220254471","512437.970322229","3",CTM002, 
1859,AE134,3618,스마트도시과,CTV001,상기-3632,상기리126-2-검지(20차),"41590253","41590253","4159025336","126-2",KT, ,"37.206002","126.922801","193146.951970925","511877.750616259","3",CTM002, 
1860,AE134,4000,스마트도시과,CTV001,상기-04016,상기리551-4-검지(23차),"41590253","41590253","4159025336","551-4",KT, ,"37.197402","126.915213","192472.54990975","510923.890237572","2",CTM002, 
1861,AE134,4007,스마트도시과,CTV001,상기-04023,상기리785-29-검지(23차),"41590253","41590253","4159025336","785-29",KT, ,"37.198106","126.923103","193173.102096795","511001.434702533","2",CTM002, 
1862,AE134,1209,스마트도시과,CTV001,원안-01220,원안리버스정류장앞,"41590356","41590256","4159025621",산43-3,자가망, ,"37.100615","126.786275","181001.028783242","500200.474548686","5",CTM002, 
1863,AE134,1244,스마트도시과,CTV001,원안-01255,원안리386,"41590356","41590256","4159025621","386",자가망, ,"37.101103","126.781598","180585.41187329","500255.578379307","1",CTM002, 
1864,AE134,1249,스마트도시과,CTV001,원안-01260,원안리577-1,"41590356","41590256","4159025621","577-1",KT, ,"37.102808","126.775295","180025.552655103","500446.11697848","1",CTM002, 
1865,AE134,1299,스마트도시과,CTV001,원안-01310,원안리286-3,"41590356","41590256","4159025621","286-3",자가망, ,"37.096851","126.785814","180959.150924331","499782.816946561","1",CTM002, 
1867,AE134,1373,스마트도시과,CTV001,원안-01384,원안3리마을회관삼거리,"41590356","41590256","4159025621","215",자가망, ,"37.097355","126.787404","181100.580877446","499838.477663821","1",CTM002, 
1868,AE134,3765,스마트도시과,CTV001,원안-3779,원안리371-검지(20차),"41590356","41590256","4159025621","371",KT, ,"37.099935","126.781186","180548.47110612","500125.993974062","1",CTM002, 
1869,AE134,1230,스마트도시과,CTV001,호곡-01241,호곡리할머니회옆삼거리-검지,"41590356","41590256","4159025622","1106-42",자가망, ,"37.119315","126.779952","180443.802777026","502277.104780934","2",CTM002, 
1870,AE134,1349,스마트도시과,CTV001,호곡-01360,호곡리1106-42,"41590356","41590256","4159025622","1106-42",KT, ,"37.119548","126.77626","180115.737136826","502303.674536486","1",CTM002, 
1871,AE134,1350,스마트도시과,CTV001,호곡-01361,호곡리1117,"41590356","41590256","4159025622","1117",KT, ,"37.115758","126.784823","180875.752858752","501881.245620466","1",CTM002, 
1872,AE134,1351,스마트도시과,CTV001,호곡-01362,호곡리131-3,"41590356","41590256","4159025622","131-3",자가망, ,"37.119741","126.784432","180842.014782447","502323.45790934","1",CTM002, 
1873,AE134,1352,스마트도시과,CTV001,호곡-01363,호곡리163-3,"41590356","41590256","4159025622","163-3",자가망, ,"37.120087","126.782269","180649.934609883","502362.228953531","1",CTM002, 
1874,AE134,1353,스마트도시과,CTV001,호곡-01364,호곡리435-11,"41590356","41590256","4159025622","435-11",KT, ,"37.119701","126.775405","180039.800366545","502320.833884209","1",CTM002, 
1875,AE134,1354,스마트도시과,CTV001,호곡-01365,호곡리488-2,"41590356","41590256","4159025622","488-2",KT, ,"37.117242","126.77208","179743.591996962","502048.604853516","1",CTM002, 
1876,AE134,1355,스마트도시과,CTV001,호곡-01366,호곡리80-1,"41590356","41590256","4159025622","80-1",KT, ,"37.119201","126.788889","181238.046463588","502262.605158514","1",CTM002, 
1877,AE134,1356,스마트도시과,CTV001,호곡-01367,호곡리산11-7,"41590356","41590256","4159025622",산11-7,자가망, ,"37.121808","126.785128","180904.424449364","502552.702423958","1",CTM002, 
1878,AE134,1372,스마트도시과,CTV001,호곡-01383,호곡리11-2,"41590356","41590256","4159025622","11-2",KT, ,"37.123357","126.793197","181621.87902668","502722.929371205","1",CTM002, 
1879,AE134,1208,스마트도시과,CTV001,운평-01219,조암어린이집앞,"41590356","41590256","4159025623","1353-4",자가망, ,"37.086016","126.78417","180810.216172054","498580.69528888","3",CTM002, 
1880,AE134,1212,스마트도시과,CTV001,운평-01223,운평2리버스정류장,"41590356","41590256","4159025623","235-1",자가망, ,"37.084512","126.780713","180502.508295206","498414.430367438","4",CTM002, 
1881,AE134,1243,스마트도시과,CTV001,운평-01254,운평리841,"41590356","41590256","4159025623","841",KT, ,"37.088346","126.770885","179629.686097226","498842.020980055","1",CTM002, 
2479,AE134,1059,스마트도시과,CTV001,사창-01070,사창2리진입로,"41590400","41590400","4159040022","1062",자가망, ,"37.106685","126.965651","196946.814978416","500853.264387921","1",CTM002, 
2480,AE134,1994,스마트도시과,CTV001,요-02011,요리343-2-고정,"41590259","41590259","4159025931","343-2",자가망, ,"37.108506","126.96918","197260.581140541","501055.27292173","1",CTM002, 
2481,AE134,2005,스마트도시과,CTV001,요-02022,요리350-고정,"41590259","41590259","4159025931","350",자가망, ,"37.108839","126.967309","197094.272173352","501092.240380516","1",CTM002, 
2482,AE134,2038,스마트도시과,CTV001,요-02056,윤성빠우,"41590259","41590259","4159025931","9-14",KT, ,"37.118166","126.958622","196322.591233871","502127.716477613","1",CTM002, 
2483,AE134,3875,스마트도시과,CTV001,요-3890,요리353-2-회전(20차),"41590259","41590259","4159025931","353-2",KT, ,"37.109099","126.967604","197120.502998168","501121.119408379","1",CTM002, 
2484,AE134,1794,스마트도시과,CTV001,수직-01809,향남IC교차로,"41590259","41590259","4159025932","100-5",자가망, ,"37.122722","126.994691","199528.153159658","502632.541681407","3",CTM002, 
2485,AE134,1815,스마트도시과,CTV001,수직-01830,수직2리마을회관뒤,"41590259","41590259","4159025932","119-3",자가망, ,"37.121124","126.992248","199311.077576165","502455.177392871","4",CTM002, 
2486,AE134,1969,스마트도시과,CTV001,갈천-01986,갈천리192-5-고정,"41590259","41590259","4159025933","192-5",자가망, ,"37.126353","126.985187","198683.637282594","503035.510709773","1",CTM002, 
2487,AE134,1992,스마트도시과,CTV001,수직-02009,수직리114-10-고정,"41590259","41590259","4159025932","114-10",자가망, ,"37.123189","126.991602","199253.678757799","502684.333643188","1",CTM002, 
2488,AE134,1993,스마트도시과,CTV001,수직-02010,수직리135-고정,"41590259","41590259","4159025932","135",자가망, ,"37.120267","126.990529","199158.291188682","502360.103667156","1",CTM002, 
2489,AE134,2004,스마트도시과,CTV001,수직-02021,수직리148-3-고정,"41590259","41590259","4159025932","148-3",자가망, ,"37.120516","126.991781","199269.56931309","502387.705099463","1",CTM002, 
2490,AE134,2039,스마트도시과,CTV001,수직-02057,수직리176-2,"41590259","41590259","4159025932","176-2",KT, ,"37.12598","126.991962","199285.670758892","502994.087095234","1",CTM002, 
2492,AE134,3457,스마트도시과,CTV001,수직-03501,수직리278,"41590259","41590259","4159025932","278",KT, ,"37.126915","126.985473","198709.079761415","503097.933039537","1",CTM002, 
2493,AE134,3874,스마트도시과,CTV001,수직-3889,수직리33-8-검지(20차),"41590259","41590259","4159025932","33-8",자가망, ,"37.126613","126.9949","199546.79428759","503064.297176182","1",CTM002, 
2494,AE134,1787,스마트도시과,CTV001,갈천-01802,갈천초교정문입구,"41590259","41590259","4159025933","213-4",자가망, ,"37.125245","126.981125","198322.664356529","502912.664403748","1",CTM002, 
2495,AE134,1836,스마트도시과,CTV001,갈천-01852,은총교회앞,"41590259","41590259","4159025933","237",자가망, ,"37.127404","126.981461","198352.614367726","503152.208868887","1",CTM002, 
2496,AE134,1858,스마트도시과,CTV001,갈천-01874,한국황토앞,"41590259","41590259","4159025933","192-9",자가망, ,"37.125133","126.984556","198627.559745486","502900.179531528","3",CTM002, 
2497,AE134,1967,스마트도시과,CTV001,갈천-01984,갈천리87-1-검지,"41590259","41590259","4159025933","87-1",KT, ,"37.128851","126.9799","198213.913783037","503312.889600539","2",CTM002, 
2498,AE134,1968,스마트도시과,CTV001,갈천-01985,갈천리93-검지,"41590259","41590259","4159025933","93",KT, ,"37.130048","126.978317","198073.269671603","503445.8092096","2",CTM002, 
2499,AE134,3454,스마트도시과,CTV001,갈천-03497,갈천리53-1,"41590259","41590259","4159025933","53",KT, ,"37.128439","126.977644","198013.442701277","503267.223964104","1",CTM002, 
2500,AE134,3455,스마트도시과,CTV001,갈천-03498,갈천리78-2,"41590259","41590259","4159025933","78-2",KT, ,"37.128509","126.979151","198147.341262084","503274.950998081","1",CTM002, 
