도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,대장초기화여부,납품업체,로딩일자
14507,AE915,202794,41590360,376160860C,MNG244,1, ,
14508,AE914,110008,41590320,376160820B,MNG244,1, ,
14509,AZ902,9.99161E+11,41590330,376160665C,MNG244,1, ,
14510,AE914,501035,41590520,377130169A,MNG244,1, ,
14511,AE916,109690,41590410,376161529C,MNG244,1, ,
14512,AE310,402558,41590540,377130169D,MNG244,1, ,
14513,AE914,1.21116E+13,41590320,376160352C,MNG244,1,㈜진성이엔씨,2018-04-25
14514,AE914,1.21116E+13,41590320,376160352D,MNG244,1,㈜진성이엔씨,2018-04-25
14515,AE914,99920156821,41590360,376160835A,MNG244,1, ,
14516,AE914,503097,41590530,377130189C,MNG244,1, ,
14517,AE915,99920152613,41590259,376161417C,MNG244,1, ,
14518,AE915,99920152619,41590259,376161417C,MNG244,1, ,
14519,AE916,99920152624,41590259,376161417C,MNG244,1, ,
14520,AE915,99920152259,41590259,376161526A,MNG244,1, ,
14521,AE915,100859,41590560,376160548C,MNG244,1, ,
14522,AE914,100361,41590253,376160522C,MNG244,1, ,
14523,AE914,502682,41590570,377130184C,MNG244,1, ,
14524,AE914,109061,41590253,376160985A,MNG244,1, ,
14525,AE915,507157,41590550,377130245B,MNG244,1, ,
14526,AE915,203293,41590259,376161432D,MNG244,1, ,
14527,AE310,107296,41590410,376161057B,MNG244,1, ,
14528,AE914,300965,41590340,376150577B,MNG244,1, ,
14529,AE916,203774,41590400,376162025A,MNG244,1, ,
14530,AE914,502526,41590570,377130181D,MNG244,1, ,
14531,AE915,507010,41590550,377130224C,MNG244,1, ,
14532,AE915,202842,41590360,376160961D,MNG244,1, ,
14533,AE914,200931,41590360,376160971D,MNG244,1, ,
14534,AE914,502672,41590570,377130183D,MNG244,1, ,
14535,AE915,100483,41590253,376160437D,MNG244,1, ,
14536,AE914,107466,41590410,376161057C,MNG244,1, ,
14537,AE914,505941,41590410,377131133D,MNG244,1, ,
14538,AE915,100031,41590253,376160511C,MNG244,1, ,
14539,AE915,506098,41590520,377130147B,MNG244,1, ,
14540,AE915,99920152435,41590259,376161469C,MNG244,1, ,
16144,AE914,104696,41590253,376160597B,MNG244,1, ,
16145,AE914,109228,41590410,376161087C,MNG244,1, ,
16146,AE915,104298,41590570,376160597B,MNG244,1, ,
16147,AE914,103615,41590253,376160576C,MNG244,1, ,
16148,AE916,104214,41590570,376160589D,MNG244,1, ,
16149,AE914,411441,41590585,377130256D,MNG244,1, ,
16150,AE915,203269,41590259,376161432D,MNG244,1, ,
16151,AE915,203321,41590259,376161442B,MNG244,1, ,
16152,AE914,108825,41590410,376161077C,MNG244,1, ,
16153,AE914,501651,41590570,376160590B,MNG244,1, ,
16154,AE914,504864,41590570,377130612A,MNG244,1, ,
16155,AE914,301814,41590340,376150580A,MNG244,1, ,
16156,AE915,300993,41590340,376150577B,MNG244,1, ,
16157,AE916,301894,41590340,376150578B,MNG244,1, ,
16158,AE914,109400,41590410,376161097D,MNG244,1, ,
16159,AE914,500793,41590520,377130147C,MNG244,1, ,
16160,AE915,507817,41590410,377130673B,MNG244,1, ,
16161,AE914,501195,41590570,377130165D,MNG244,1, ,
16162,AE914,202557,41590400,376162031C,MNG244,1, ,
16163,AE914,503490,41590550,377130243B,MNG244,1, ,
16164,AE915,101532,41590560,376160559B,MNG244,1, ,
16165,AE915,507874,41590410,377130693A,MNG244,1, ,
16166,AE915,202912,41590360,376160880D,MNG244,1, ,
16167,AE915,203481,41590400,376162005C,MNG244,1, ,
16168,AE914,504575,41590530,377130198D,MNG244,1, ,
16169,AE915,107468,41590253,376160958C,MNG244,1, ,
16170,AE914,108395,41590253,376160978B,MNG244,1, ,
16171,AE915,106096,41590253,376160928A,MNG244,1, ,
16172,AE914,102091,41590253,376160552C,MNG244,1, ,
16173,AE914,5.11308E+11,41590600,377130777D,MNG244,1, ,
16174,AE915,5.11308E+11,41590600,377130778C,MNG244,1, ,
16175,AE914,504106,41590540,377130271A,MNG244,1, ,
16176,AE915,506347,41590520,377130168C,MNG244,1, ,
16177,AE914,505000,41590410,377130621C,MNG244,1, ,
16178,AE915,506584,41590520,377130177C,MNG244,1, ,
16179,AE914,502131,41590520,377130187B,MNG244,1, ,
16180,AE915,102881,41590253,376160566C,MNG244,1, ,
16181,AE914,102201,41590560,376160559D,MNG244,1, ,
16182,AE914,100156,41590253,376160522B,MNG244,1, ,
16183,AE915,109846,41590310,376160416C,MNG244,1, ,
16184,AE914,105415,41590570,376161009A,MNG244,1, ,
16185,AE914,107911,41590410,376161064D,MNG244,1, ,
16186,AE914,200866,41590360,376160971B,MNG244,1, ,
16187,AE914,200379,41590360,376160858B,MNG244,1, ,
16188,SB101,8.88617E+11,41590256,376161725C,MNG244,1, ,
16189,AE914,200938,41590360,376160973D,MNG244,1, ,
16190,AE914,105062,41590253,376160495D,MNG244,1, ,
16191,AE915,506783,41590570,377130182D,MNG244,1, ,
16192,AE915,106498,41590253,376160937D,MNG244,1, ,
16193,AE914,105745,41590410,376161016B,MNG244,1, ,
16194,AE914,104705,41590570,376160598B,MNG244,1, ,
16195,AE914,505054,41590410,377130621D,MNG244,1, ,
16196,AE915,102791,41590253,376160470B,MNG244,1, ,
16197,AE914,501426,41590520,377130178A,MNG244,1, ,
16198,AE915,107863,41590410,376161066C,MNG244,1, ,
16199,AE916,203683,41590360,376161320C,MNG244,1, ,
16200,AE915,506489,41590570,377130184A,MNG244,1, ,
16201,AE914,105064,41590570,376160598C,MNG244,1, ,
16202,AE914,300775,41590350,376151052A,MNG244,1, ,
16203,AE915,300759,41590350,376151052A,MNG244,1, ,
16204,AE914,300771,41590350,376151052A,MNG244,1, ,
16205,AE914,300770,41590350,376151052A,MNG244,1, ,
16206,AE914,100821,41590560,376160545B,MNG244,1, ,
16207,AE914,503134,41590530,377130198B,MNG244,1, ,
16208,AE914,502109,41590520,377130187A,MNG244,1, ,
16209,AE915,102334,41590253,376160562A,MNG244,1, ,
16210,AE914,201810,41590259,376161533D,MNG244,1, ,
16211,AE914,102009,41590253,376160460D,MNG244,1, ,
16212,AE914,501528,41590520,377130178B,MNG244,1, ,
16213,AE914,505625,41590410,377131114C,MNG244,1, ,
16214,AE914,502444,41590570,377130181D,MNG244,1, ,
16215,AE915,507205,41590550,377130242C,MNG244,1, ,
16216,AE915,109462,41590410,376161507B,MNG244,1, ,
16217,AE914,103487,41590570,376160577A,MNG244,1, ,
16218,AE914,105339,41590253,376161004B,MNG244,1, ,
16219,AE914,200235,41590360,376160837D,MNG244,1, ,
16220,AE915,810121,41590262,376160282D,MNG244,1, ,
16221,AE914,810122,41590262,376160282D,MNG244,1, ,
16222,AE915,810123,41590262,376160282D,MNG244,1, ,
16223,AE915,810124,41590262,376160282D,MNG244,1, ,
16224,AE914,504021,41590550,377130251D,MNG244,1, ,
16225,AE915,107402,41590410,376161051C,MNG244,1, ,
16226,AE915,103517,41590253,376160573A,MNG244,1, ,
16227,AE916,500441,41590530,377130198D,MNG244,1, ,
16228,AE310,102155,41590560,376160559D,MNG244,1, ,
16229,AE914,108014,41590410,376161074A,MNG244,1, ,
16230,AE915,101868,41590560,376160559C,MNG244,1, ,
16231,AE914,101145,41590560,376160549D,MNG244,1, ,
16232,AE915,203094,41590259,376161422A,MNG244,1, ,
16233,AE915,307590010,41590600,377130759C,MNG000,1, ,
16234,AE916,500335,41590570,377130185C,MNG244,1, ,
16235,AE914,106291,41590253,376160927D,MNG244,1, ,
16236,AE914,105737,41590410,376161016B,MNG244,1, ,
16237,AE914,500638,41590520,377130136C,MNG244,1, ,
16238,AE914,505895,41590410,377131143A,MNG244,1, ,
16239,AE915,508046,41590410,377131127A,MNG244,1, ,
16240,AE915,99920151111,41590370,376161792C,MNG244,1, ,
16241,AE914,104243,41590253,376160587C,MNG244,1, ,
16242,AE914,201897,41590259,376161442B,MNG244,1, ,
16243,AE914,201836,41590259,376161442A,MNG244,1, ,
16244,AE915,507470,41590570,377130192D,MNG244,1, ,
17751,AE310,800006,41590330,376160185D,MNG244,1, ,
17752,AE310,800007,41590330,376160185D,MNG244,1, ,
17753,AE914,109652,41590410,376161528B,MNG244,1, ,
17754,AE915,101372,41590560,376160560A,MNG244,1, ,
17755,AE914,505203,41590410,377130662D,MNG244,1, ,
17756,AE914,107171,41590410,376161058A,MNG244,1, ,
17757,AE914,2.11302E+11,41590550,377130244B,MNG244,1, ,
17758,AE916,102348,41590253,376160565B,MNG244,1, ,
17759,AE915,108792,41590410,376161077C,MNG244,1, ,
17760,AE914,201665,41590259,376161532C,MNG244,1, ,
17761,AE914,5.11307E+11,41590600,377130748D,MNG244,1, ,
17762,AE914,5.11307E+11,41590600,377130748D,MNG244,1, ,
17763,AE914,5.11307E+11,41590600,377130748D,MNG244,1, ,
17764,AE914,2.11621E+11,41590256,376162140D,MNG244,1, ,
17765,AE914,2.11302E+11,41590550,377130234D,MNG244,1, ,
17766,AE915,2.11302E+11,41590550,377130234C,MNG244,1, ,
17767,AE915,99920159015,41590340,376160142B,MNG244,1, ,
17768,AE916,99920158402,41590114,376160128B,MNG244,1, ,
17769,AE915,99920159036,41590340,376160101D,MNG244,1, ,
17770,AE914,301320,41590340,376150580A,MNG244,1, ,
17771,AE914,301773,41590340,376150569D,MNG244,1, ,
17772,AE915,108025,41590253,376160977A,MNG244,1, ,
17773,AE914,502543,41590570,377130183C,MNG244,1, ,
17774,AE915,506908,41590520,377130185D,MNG244,1, ,
17775,AE914,505087,41590410,376161070B,MNG244,1, ,
17776,AE914,501777,41590570,377130172D,MNG244,1, ,
17777,AE914,100663,41590560,376160545B,MNG244,1, ,
17778,AE914,504218,41590570,377130191C,MNG244,1, ,
17779,AE914,501775,41590570,377130172D,MNG244,1, ,
17780,AE915,507311,41590550,377130244D,MNG244,1, ,
17781,AE914,426157,41590253,376160571B,MNG244,1, ,
17782,AE914,426158,41590253,376160571B,MNG244,1, ,
17783,AE915,203422,41590400,376161560A,MNG244,1, ,
17784,AE914,101717,41590253,376160552A,MNG244,1, ,
17785,AE915,202972,41590360,376161401A,MNG244,1, ,
17786,AE914,104435,41590570,376160599A,MNG244,1, ,
17787,AE916,104151,41590570,376160588D,MNG244,1, ,
17788,AE310,500174,41590570,377130622D,MNG244,1, ,
17789,AE914,503915,41590550,377130245C,MNG244,1, ,
17790,AE914,502359,41590520,377130179B,MNG244,1, ,
17791,AE914,5.11308E+11,41590600,377130777B,MNG244,1, ,
17792,AE914,102938,41590253,376160566C,MNG244,1, ,
17793,AE915,103097,41590253,376160564C,MNG244,1, ,
17794,AE915,506426,41590570,377130173C,MNG244,1, ,
17795,AE915,507534,41590530,377130198C,MNG244,1, ,
17796,AE914,504294,41590570,377130191D,MNG244,1, ,
17797,AE914,101764,41590560,376160559D,MNG244,1, ,
17798,AE915,109567,41590410,376161517A,MNG244,1, ,
17799,AE915,101991,41590253,376160555D,MNG244,1, ,
17800,AE914,505088,41590410,376161070B,MNG244,1, ,
17801,AE915,105138,41590253,376161007B,MNG244,1, ,
17802,AE914,105207,41590253,376160909A,MNG244,1, ,
17803,AE914,107265,41590410,376160960B,MNG244,1, ,
17804,AE915,507438,41590570,376161010B,MNG244,1, ,
17805,AE916,500561,41590410,377131127D,MNG244,1, ,
17806,AE915,99920152607,41590259,376161418A,MNG244,1, ,
17807,AE916,99920151128,41590370,376161788B,MNG244,1, ,
17808,AE914,107353,41590410,376161058C,MNG244,1, ,
17809,AE914,504848,41590570,377130611B,MNG244,1, ,
17810,AE914,104953,41590570,376160598D,MNG244,1, ,
17811,AE915,507043,41590550,377130233C,MNG244,1, ,
17812,AE914,502690,41590570,377130193B,MNG244,1, ,
17813,AE914,202239,41590400,376161576A,MNG244,1, ,
17814,AE915,102877,41590253,376160565C,MNG244,1, ,
17815,AE915,103462,41590570,376160577A,MNG244,1, ,
17816,AE915,203375,41590259,376161442C,MNG244,1, ,
17817,AE915,506912,41590520,377130185D,MNG244,1, ,
17818,AE914,500792,41590520,377130147C,MNG244,1, ,
17819,AE915,507864,41590410,377130693A,MNG244,1, ,
17820,AE915,104755,41590253,376160593D,MNG244,1, ,
17821,AE915,411172,41590587,377130281B,MNG244,1, ,
17822,AE915,100315,41590253,376160522C,MNG244,1, ,
17823,AE915,109072,41590253,376160985C,MNG244,1, ,
17824,AE914,504101,41590540,377130180B,MNG244,1, ,
17825,AE916,203770,41590400,376162015C,MNG244,1, ,
17826,AE914,101992,41590253,376160555D,MNG244,1, ,
17827,AE915,107497,41590410,376161057C,MNG244,1, ,
17828,AE914,202328,41590400,376162015A,MNG244,1, ,
17829,AE914,301393,41590340,376150577A,MNG244,1, ,
17830,AE914,2.11617E+11,41590370,376161725D,MNG244,1, ,
17831,AE915,2.11619E+11,41590370,376161854B,MNG244,1, ,
17832,AE914,202368,41590400,376161929A,MNG244,1, ,
17833,AE915,103607,41590570,376160577C,MNG244,1, ,
17834,AE916,500392,41590550,377130253B,MNG244,1, ,
17835,AE914,5.11308E+11,41590600,377130768C,MNG244,1, ,
17836,AE914,103577,41590570,376160577C,MNG244,1, ,
17837,AE914,110116,41590259,376161516D,MNG244,1, ,
17838,AE914,505363,41590410,377130692B,MNG244,1, ,
17839,AE914,200142,41590320,376160807C,MNG244,1, ,
17840,AE914,503839,41590550,377130253B,MNG244,1, ,
17841,AE914,502800,41590570,377130185D,MNG244,1, ,
17842,AE914,108349,41590253,376160978A,MNG244,1, ,
17843,AE914,105028,41590253,376160596D,MNG244,1, ,
17844,AE915,107670,41590410,376161061B,MNG244,1, ,
17845,AE915,301433,41590340,376150577A,MNG244,1, ,
17846,AE914,301761,41590340,376150579B,MNG244,1, ,
17847,AE914,504946,41590570,377130612C,MNG244,1, ,
17848,AE914,200388,41590360,376160859A,MNG244,1, ,
17849,AE914,108336,41590253,376160975A,MNG244,1, ,
17850,AE915,203605,41590400,376162041B,MNG244,1, ,
12938,AZ901,8.88617E+11,41590256,376161725D,MNG244,1, ,
12939,AE914,102314,41590253,376160470B,MNG244,1, ,
12940,AE916,500501,41590410,377130685B,MNG244,1, ,
12941,AE915,109420,41590410,376161098C,MNG244,1, ,
12942,AE914,108444,41590253,376160977A,MNG244,1, ,
12943,AE914,107477,41590253,376160956C,MNG244,1, ,
12944,AE915,109278,41590410,376161096B,MNG244,1, ,
12945,AE914,104584,41590570,376160599B,MNG244,1, ,
12946,AE915,506719,41590570,377130191B,MNG244,1, ,
12947,AE914,503214,41590550,377130233B,MNG244,1, ,
12948,AE914,503501,41590550,377130234C,MNG244,1, ,
12949,AE914,426110,41590253,376160561D,MNG244,1, ,
12950,AE914,426111,41590253,376160561D,MNG244,1, ,
12951,AE916,102729,41590253,376160470B,MNG244,1, ,
12952,AE914,503806,41590550,377130253A,MNG244,1, ,
12953,AE914,501144,41590570,377130165D,MNG244,1, ,
12954,AE915,508099,41590410,377131136B,MNG244,1, ,
12955,AE914,107491,41590253,376160958C,MNG244,1, ,
12956,AE915,426134,41590253,376160582B,MNG244,1, ,
12957,AE915,426135,41590253,376160583A,MNG244,1, ,
12958,AE913,100536,41590253,376160534D,MNG244,1, ,
12959,AE914,5.11308E+11,41590600,377130778C,MNG244,1, ,
12960,AE914,5.11308E+11,41590600,377130778C,MNG244,1, ,
12961,AE915,5.11308E+11,41590600,377130778D,MNG244,1, ,
12962,AE914,5.11308E+11,41590600,377130778D,MNG244,1, ,
12963,AE914,5.11308E+11,41590600,377130778D,MNG244,1, ,
12964,AE914,5.11308E+11,41590600,377130778D,MNG244,1, ,
12965,AE915,106666,41590253,376160939D,MNG244,1, ,
12966,AE916,500313,41590570,376160500B,MNG244,1, ,
12967,AE914,105755,41590410,376161016B,MNG244,1, ,
12968,AE914,300813,41590340,376150566D,MNG244,1, ,
12969,AE914,201882,41590259,376161544A,MNG244,1, ,
12970,AE915,104809,41590253,376160593D,MNG244,1, ,
12971,AE914,502727,41590570,377130193B,MNG244,1, ,
12972,AE915,507421,41590570,377130191C,MNG244,1, ,
12973,AE914,108654,41590410,376161076D,MNG244,1, ,
12974,AE915,506918,41590520,377130187C,MNG244,1, ,
12975,AE915,99920153194,41590370,376161813A,MNG244,1, ,
12976,AE915,99920153196,41590370,376161813A,MNG244,1, ,
12977,AE915,99920153197,41590370,376161813A,MNG244,1, ,
12978,AE913,106651,41590410,376161038D,MNG244,1, ,
12979,AE914,200277,41590360,376160847B,MNG244,1, ,
12980,AE914,99920156593,41590360,376160855B,MNG244,1, ,
12981,AE914,99920156594,41590360,376160855B,MNG244,1, ,
12982,AE914,99920156595,41590360,376160855B,MNG244,1, ,
12983,AE914,107844,41590253,376160967D,MNG244,1, ,
12984,AE915,103669,41590570,376160577D,MNG244,1, ,
12985,AE914,503273,41590550,377130234A,MNG244,1, ,
12986,AE914,101592,41590560,376160560A,MNG244,1, ,
12987,AE914,502133,41590520,377130188B,MNG244,1, ,
12988,AE915,301217,41590340,376150587A,MNG244,1, ,
12989,AE914,301181,41590340,376150587A,MNG244,1, ,
12990,AE914,301231,41590340,376150586B,MNG244,1, ,
12991,AE914,301168,41590340,376150587A,MNG244,1, ,
12992,AE915,301167,41590340,376150587A,MNG244,1, ,
12993,AE914,107226,41590410,376160960B,MNG244,1, ,
12994,AE914,103160,41590253,376160563D,MNG244,1, ,
12995,AE915,106566,41590253,376160939C,MNG244,1, ,
12996,AE914,102851,41590253,376160564C,MNG244,1, ,
12997,AE914,500931,41590550,377130150C,MNG244,1, ,
12998,AE914,2.15304E+11,41590590,377130382A,MNG244,1, ,
12999,AE914,2.11605E+11,41590253,376160523A,MNG244,1, ,
13000,AE916,2.11605E+11,41590253,376160523A,MNG244,1, ,
13001,AE914,2.11605E+11,41590253,376160523A,MNG244,1, ,
13002,AE914,2.11605E+11,41590253,376160523A,MNG244,1, ,
13003,AE914,505687,41590410,377131116C,MNG244,1, ,
13004,AE914,501527,41590520,377130178B,MNG244,1, ,
13005,AE914,300016,41590310,376122495C,MNG244,1, ,
13006,AE914,301489,41590340,376150577B,MNG244,1, ,
13007,AE914,301490,41590340,376150577B,MNG244,1, ,
13008,AE915,300886,41590340,376150577B,MNG244,1, ,
13009,AE914,300986,41590340,376150577B,MNG244,1, ,
13010,AE915,301570,41590340,376150578A,MNG244,1, ,
13011,AE915,105543,41590253,376160905C,MNG244,1, ,
13012,AE914,503878,41590550,377130244B,MNG244,1, ,
13013,AE915,101624,41590253,376160555B,MNG244,1, ,
13014,AE914,103504,41590253,376160573A,MNG244,1, ,
13015,AE916,104137,41590570,376160589D,MNG244,1, ,
13016,AE914,301816,41590340,376150570D,MNG244,1, ,
13017,AE915,301815,41590340,376150570D,MNG244,1, ,
13018,AE915,507186,41590550,377130241C,MNG244,1, ,
13019,AE914,502917,41590530,377130198A,MNG244,1, ,
13020,AE915,203429,41590400,376161569A,MNG244,1, ,
13021,AE914,109547,41590410,376161508C,MNG244,1, ,
13022,AE915,2.11606E+11,41590330,376160634A,MNG244,1, ,
13023,AE915,2.11606E+11,41590330,376160634A,MNG244,1, ,
13024,AE915,2.11606E+11,41590330,376160624C,MNG244,1, ,
13025,AE915,2.11606E+11,41590330,376160624C,MNG244,1, ,
13026,AE915,2.11606E+11,41590330,376160624C,MNG244,1, ,
13027,AE915,101466,41590560,376160559A,MNG244,1, ,
13028,AE914,202167,41590400,376161559D,MNG244,1, ,
13029,AE915,101471,41590560,376160555B,MNG244,1, ,
13030,AE914,501003,41590520,377130167B,MNG244,1, ,
13031,AE915,411190,41590587,377130252D,MNG244,1, ,
13032,AE915,411211,41590587,377130282A,MNG244,1, ,
13033,AE914,201807,41590259,376161532C,MNG244,1, ,
13034,AE914,411392,41590587,377130271B,MNG244,1, ,
13035,AE914,411393,41590587,377130271B,MNG244,1, ,
13036,AE915,105382,41590570,376161009B,MNG244,1, ,
13037,AE914,500586,41590520,377130137A,MNG244,1, ,
14541,AE915,99920152436,41590259,376161469C,MNG244,1, ,
14542,AE915,99920152445,41590259,376161469C,MNG244,1, ,
14543,AE915,99920152438,41590259,376161469B,MNG244,1, ,
14544,AE915,99920152443,41590259,376161469B,MNG244,1, ,
14545,AE914,109455,41590410,376161507B,MNG244,1, ,
14546,AE915,108499,41590253,376160977D,MNG244,1, ,
14547,AE915,101328,41590253,376160551B,MNG244,1, ,
14548,AE915,103822,41590570,376160587A,MNG244,1, ,
14549,AE914,103257,41590253,376160576B,MNG244,1, ,
14550,AE914,300830,41590340,376150576B,MNG244,1, ,
14551,AE914,108870,41590410,376161087A,MNG244,1, ,
14552,AE914,103007,41590560,376160568C,MNG244,1, ,
14553,AE915,99920154588,41590256,376161177B,MNG244,1, ,
14554,AE914,200172,41590360,376160817D,MNG244,1, ,
14555,AE915,108476,41590410,376161077B,MNG244,1, ,
14556,AE916,104818,41590570,376160598D,MNG244,1, ,
14557,AE914,810139,41590262,376160284A,MNG244,1, ,
14558,AE915,810140,41590262,376160284A,MNG244,1, ,
14559,AE914,104030,41590570,376160589C,MNG244,1, ,
14560,AE914,505025,41590410,377130621D,MNG244,1, ,
14561,AE915,506132,41590520,377130158A,MNG244,1, ,
14562,AE914,411551,41590585,377130285D,MNG244,1, ,
14563,AE914,411552,41590585,377130285D,MNG244,1, ,
14564,AE914,103302,41590560,376160577A,MNG244,1, ,
14565,AE914,108697,41590253,376160977C,MNG244,1, ,
14566,AE915,507930,41590410,377131103A,MNG244,1, ,
14567,AE914,502276,41590520,377130178D,MNG244,1, ,
14568,AE914,106155,41590253,376160927D,MNG244,1, ,
14569,AE914,202091,41590259,376161558B,MNG244,1, ,
14570,AE914,202565,41590400,376161940D,MNG244,1, ,
14571,AE310,500131,41590550,377130232C,MNG244,1, ,
14572,AE914,100612,41590253,376160545A,MNG244,1, ,
14573,AE915,108029,41590410,376161073B,MNG244,1, ,
14574,AE914,200259,41590360,376160848A,MNG244,1, ,
14575,AE914,503124,41590530,377130188D,MNG244,1, ,
14576,AE914,505106,41590410,377130651C,MNG244,1, ,
14577,AE914,503656,41590550,377130150D,MNG244,1, ,
14578,AE915,106361,41590410,376161040A,MNG244,1, ,
14579,AE916,109053,41590253,376160984A,MNG244,1, ,
14580,AE914,500769,41590520,377130146C,MNG244,1, ,
14581,AE914,105149,41590253,376161005B,MNG244,1, ,
14582,AE915,101487,41590253,376160551B,MNG244,1, ,
14583,AE914,2.11617E+11,41590370,376161710C,MNG244,1, ,
14584,AE914,2.11617E+11,41590370,376161710C,MNG244,1, ,
14585,AE914,2.11617E+11,41590370,376161710C,MNG244,1, ,
14586,AE915,411194,41590587,377130263A,MNG244,1, ,
14587,AE914,201460,41590259,376161433A,MNG244,1, ,
14588,AE914,100440,41590253,376160532A,MNG244,1, ,
14589,AE914,109194,41590253,376160985C,MNG244,1, ,
14590,AE914,504216,41590570,377130191D,MNG244,1, ,
14591,AE914,109920,41590560,376160539C,MNG244,1, ,
14592,AE916,500567,41590410,377131135D,MNG244,1, ,
14593,AE914,108045,41590410,376161073B,MNG244,1, ,
14594,AE914,502822,41590520,377130185A,MNG244,1, ,
14595,AE914,200679,41590360,376160869D,MNG244,1, ,
14596,AE914,500700,41590520,377130138C,MNG244,1, ,
14597,AE914,104216,41590570,376160588C,MNG244,1, ,
14598,AE915,301625,41590340,376150568D,MNG244,1, ,
14599,AE914,202174,41590400,376161569A,MNG244,1, ,
14600,AE914,109103,41590410,376161087C,MNG244,1, ,
14601,AE914,101409,41590253,376160552A,MNG244,1, ,
14602,AE914,109016,41590410,376161087A,MNG244,1, ,
14603,AE915,100367,41590253,376160522D,MNG244,1, ,
14604,AE914,102145,41590560,376160558C,MNG244,1, ,
14605,AE914,108636,41590410,376161076C,MNG244,1, ,
14606,AE915,108222,41590410,376161077A,MNG244,1, ,
14607,AE914,201636,41590259,376161531D,MNG244,1, ,
14608,AE914,108606,41590410,376161076D,MNG244,1, ,
