도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,설치일자,등기구모형,광원종류,대장초기화여부,비고,도로구간번호,
2940,AI010,500386,41590520,377130168D,MNG244,1900-01-01,LSH000,LCD002,1,30179056,2701031006,
2941,AI010,401713,41590585,377130245D,MNG244,2006-04-01,LSH022,LCD999,1, ,2807119001,
2942,AI010,402012,41590520,377130158C,MNG244,2006-06-20,LSH002,LCD002,1, ,9000244006,
2943,AI010,100713,41590560,376160547D,MNG244,1900-01-01,LSH000,LCD002,1, ,9010921009,
2944,AI010,100535,41590410,376161066C,MNG244,1900-01-01,LSH002,LCD002,1, ,1330911026,
2945,AI010,100716,41590560,376160549D,MNG244,1900-01-01,LSH000,LCD002,1, ,9012621001,
2946,AI010,99920150102,41590370,376161249B,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150483,
2947,AI010,100583,41590570,376160598D,MNG244,1900-01-01,LSH002,LCD002,1, ,9008211001,
2948,AI010,500602,41590520,377130187C,MNG244,1900-01-01,LSH002,LCD002,1,30197010,2706831005,
2949,AI010,500645,41590550,377130233C,MNG244,1900-01-01,LSH002,LCD002,1,30243002,9009631002,
2950,AI010,100588,41590570,376161008B,MNG244,1900-01-01,LSH007,LCD002,1, ,9008311001,
2951,AI010,300025,41590310,376122493D,MNG244,1900-01-01,LSH002,LCD002,1, ,1208413008,
2952,AI010,99920150151,41590310,376122483D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150208,
2953,AI010,401294,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419001,
2954,AI010,300118,41590340,376150577B,MNG244,1900-01-01,LSH007,LCD002,1, ,2800313009,
2955,AI010,300119,41590340,376150577B,MNG244,1900-01-01,LSH007,LCD002,1, ,2800313010,
2956,AI010,300120,41590340,376150577A,MNG244,1900-01-01,LSH007,LCD002,1, ,2800113032,
2957,AI010,300121,41590340,376150578A,MNG244,1900-01-01,LSH007,LCD002,1, ,2800313011,
2958,AI010,100255,41590310,376160511B,MNG244,1900-01-01,LSH007,LCD002,1, ,9013921002,
2959,AI010,500209,41590520,377130147C,MNG244,1900-01-01,LSH002,LCD002,1,30157003,9008831003,
2960,AI010,200273,41590400,376161949A,MNG244,1900-01-01,LSH007,LCD002,1, ,1330612002,
2961,AI010,5.11E+11,41590600,377130738D,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130738010,
2962,AI010,300151,41590340,376150577A,MNG244,1900-01-01,LSH007,LCD002,1, ,1330513016,
2963,AI010,300152,41590340,376150578A,MNG244,1900-01-01,LSH007,LCD002,1, ,2300113017,
2964,AI010,500357,41590520,377130178B,MNG244,1900-01-01,LSH000,LCD002,1,30179027,2701731012,
2965,AI010,810084,41590262,376160283A,MNG244,1900-01-01,LSH018,LCD002,1, ,2600133320,
2966,AI010,300004,41590310,376122492B,MNG244,1900-01-01,LSH018,LCD002,1, ,1208413002,
2967,AI010,300005,41590310,376122492B,MNG244,1900-01-01,LSH018,LCD002,1, ,1208413002,
2968,AI010,100782,41590570,376160577C,MNG244,1900-01-01,LSH007,LCD002,1, ,9002721003,
2969,AI010,100326,41590253,376160460D,MNG244,1900-01-01,LSH000,LCD002,1, ,2800321001,
2970,AI010,100574,41590410,376161048C,MNG244,1900-01-01,LSH007,LCD002,1, ,9006711005,
2971,AI010,2.12E+11,41590256,376161724D,MNG244,2011-06-01,LSH999,LCD004,1,조암도시계획도로 (중로 1-2호선) 개설공사 GIS DB구축 사업,21161724003,
2972,AI010,2.12E+11,41590256,376161724D,MNG244,2011-06-01,LSH999,LCD004,1,조암도시계획도로 (중로 1-2호선) 개설공사 GIS DB구축 사업,21161724003,
2973,AI010,2.12E+11,41590256,376161724D,MNG244,2011-06-01,LSH999,LCD004,1,조암도시계획도로 (중로 1-2호선) 개설공사 GIS DB구축 사업,21161724003,
2974,AI010,401505,41590585,377130266A,MNG244,2006-04-01,LSH021,LCD003,1, ,2705419001,
2975,AI010,401664,41590585,377130256C,MNG244,2006-04-01,LSH021,LCD003,1, ,2705419001,
2976,AI010,401716,41590585,377130245D,MNG244,2006-04-01,LSH022,LCD999,1, ,2807019001,
2977,AI010,401254,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804719001,
2978,AI010,401253,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804719001,
2979,AI010,401252,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804619003,
2980,AI010,401244,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804519003,
2981,AI010,401243,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804519003,
2982,AI010,8.89E+11,41590259,376161300C,MNG244,2016-01-01,LSH030,LCD002,1,화성 향남 2지구 도로 및 지하시설물 DB 구축(20170831),613991685,
2983,AI010,100274,41590253,376160551B,MNG244,1900-01-01,LSH000,LCD002,1, ,9005321001,
2984,AI010,300085,41590320,376160323D,MNG244,1900-01-01,LSH007,LCD002,1, ,2800113007,
2985,AI010,426028,41590253,376160573A,MNG244,2008-07-24,LSH010,LCD002,1, ,1019042013,
2986,AI010,401561,41590587,377130262C,MNG244,2006-04-01,LSH022,LCD999,1, ,2701119001,
2987,AI010,401560,41590587,377130262C,MNG244,2006-04-01,LSH022,LCD999,1, ,2701119001,
2988,AI010,100807,41590253,376160597A,MNG244,1900-01-01,LSH000,LCD002,1, ,9001921002,
2989,AI010,820031,41590256,376161734A,MNG244,2007-01-01,LSH018,LCD002,1, ,2400333009,
2990,AI010,401239,41590585,377130293A,MNG244,2006-04-01,LSH022,LCD999,1, ,2804719003,
2991,AI010,500382,41590520,377130169C,MNG244,1900-01-01,LSH000,LCD002,1,30179052,2701731007,
2992,AI010,100077,41590253,376160928C,MNG244,1900-01-01,LSH007,LCD002,1, ,9001611002,
2993,AI010,100555,41590410,376161518A,MNG244,1900-01-01,LSH007,LCD002,1, ,9005811005,
2994,AI010,200135,41590259,376161544A,MNG244,1900-01-01,LSH002,LCD002,1, ,1208212016,
2995,AI010,500257,41590520,377130168B,MNG244,1900-01-01,LSH000,LCD002,1,30169003,2801031002,
2996,AI010,500335,41590520,377130179A,MNG244,1900-01-01,LSH000,LCD002,1,30179005,2703531003,
2997,AI010,500248,41590570,377130154D,MNG244,1900-01-01,LSH000,LCD002,1,30165007,9009831001,
2998,AI010,1.00E+12,41590253,376160511D,MNG062,2010-01-01,LSH999,LCD004,1, ,99960000000,
2999,AI010,100837,41590560,376160548A,MNG244,1900-01-01,LSH000,LCD002,1, ,9011221002,
3000,AI010,200017,41590360,376160859C,MNG244,1900-01-01,LSH007,LCD002,1, ,2007812059,
3001,AI010,401820,41590585,377130274C,MNG244,2006-04-01,LSH022,LCD999,1, ,2703419003,
3002,AI010,100861,41590570,376160577A,MNG244,1900-01-01,LSH000,LCD002,1, ,9004021001,
3003,AI010,500603,41590520,377130187D,MNG244,1900-01-01,LSH002,LCD002,1,30197001,2706831005,
3004,AI010,401582,41590585,377130255A,MNG244,2006-04-01,LSH021,LCD003,1, ,2705419001,
3005,AI010,401666,41590585,377130256C,MNG244,2006-04-01,LSH021,LCD003,1, ,2807419001,
3006,AI010,401667,41590585,377130256C,MNG244,2006-04-01,LSH021,LCD003,1, ,2709919001,
3007,AI010,401665,41590585,377130256C,MNG244,2006-04-01,LSH021,LCD003,1, ,2709919001,
3008,AI010,500160,41590520,377130138B,MNG244,1900-01-01,LSH002,LCD002,1,30139003,3220131005,
3009,AI010,401282,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419003,
3010,AI010,99920150148,41590310,376160405D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150170,
3011,AI010,100220,41590253,376160430A,MNG244,1900-01-01,LSH000,LCD002,1, ,3110121009,
3012,AI010,500806,41590253,376160470B,MNG244,1900-01-01,LSH007,LCD002,1, ,2006431026,
3013,AI010,5.11E+11,41590600,377130738B,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130738037,
3014,AI010,401914,41590587,377130272A,MNG244,2006-04-01,LSH022,LCD999,1, ,2701419001,
3015,AI010,401189,41590586,377130706A,MNG244,2006-04-01,LSH022,LCD999,1, ,2808119003,
3016,AI010,200165,41590400,376161560A,MNG244,1900-01-01,LSH002,LCD002,1, ,1208212036,
3017,AI010,100090,41590253,376160949B,MNG244,1900-01-01,LSH002,LCD002,1, ,9004211006,
3018,AI010,500574,41590570,377130191B,MNG244,1900-01-01,LSH007,LCD002,1,30192003,9012031001,
3019,AI010,200108,41590259,376161432D,MNG244,1900-01-01,LSH007,LCD002,1, ,2700112003,
3020,AI010,500814,41590253,376160470B,MNG244,1900-01-01,LSH007,LCD002,1, ,2006431024,
3021,AI010,500369,41590520,377130168D,MNG244,1900-01-01,LSH000,LCD002,1,30179039,2701731004,
3022,AI010,300081,41590320,376160324C,MNG244,1900-01-01,LSH002,LCD002,1, ,2800113011,
3023,AI010,300084,41590320,376160323D,MNG244,1900-01-01,LSH007,LCD002,1, ,2800113010,
3024,AI010,100096,41590253,376160957B,MNG244,2001-01-01,LSH002,LCD002,1, ,2006711014,
3025,AI010,100465,41590253,376160576A,MNG244,1900-01-01,LSH000,LCD002,1, ,2710621003,
3026,AI010,200239,41590400,376162025C,MNG244,1900-01-01,LSH002,LCD002,1, ,3110212022,
3027,AI010,100850,41590570,376160588D,MNG244,1900-01-01,LSH007,LCD002,1, ,9001121001,
3028,AI010,500112,41590410,377130662D,MNG244,1900-01-01,LSH007,LCD002,1,30672006,9002331103,
3029,AI010,500707,41590530,377130195D,MNG244,1900-01-01,LSH002,LCD002,1,30606007,2600731011,
3030,AI010,200214,41590400,376162015D,MNG244,1900-01-01,LSH002,LCD002,1, ,3110212027,
3031,AI010,401970,41590259,376161431D,MNG244,2004-07-31,LHS017,LCD002,1, ,2806891001,
3032,AI010,100380,41590253,376160524C,MNG244,1900-01-01,LSH002,LCD002,1, ,1208421009,
3033,AI010,2.12E+11,41590259,376161942C,MNG244,2014-12-15,LSH999,LCD004,1,발안도시계획도로(소로1-32호선)개설공사 GIS DB구축 사업,21112150002,
3034,AI010,100498,41590253,376160597B,MNG244,2003-01-01,LSH002,LCD002,1, ,1332221005,
3035,AI010,426002,41590253,376160565B,MNG244,2008-07-24,LSH002,LCD002,1, ,1019042016,
3036,AI010,401411,41590585,377130283B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701919003,
3037,AI010,401410,41590585,377130283B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701919003,
3038,AI010,401813,41590585,377130274C,MNG244,2006-04-01,LSH022,LCD999,1, ,2703919003,
3039,AI010,401812,41590585,377130274C,MNG244,2006-04-01,LSH022,LCD999,1, ,2703919003,
3040,AI010,401172,41590586,377130706B,MNG244,2006-04-01,LSH022,LCD999,1, ,2808319001,
3041,AI010,401169,41590586,377130706B,MNG244,2006-04-01,LSH022,LCD999,1, ,2808319001,
3042,AI010,401165,41590586,377130706B,MNG244,2006-04-01,LSH022,LCD999,1, ,2808319001,
3043,AI010,401164,41590586,377130706B,MNG244,2006-04-01,LSH022,LCD999,1, ,2808319001,
3044,AI010,200281,41590400,376162042C,MNG244,1900-01-01,LSH002,LCD002,1, ,3110212007,
3045,AI010,500464,41590570,377130175C,MNG244,1900-01-01,LSH002,LCD002,1,30185009,3110531005,
3046,AI010,2.12E+11,41590262,376160274C,MNG244,2013-11-01,LSH002,LCD004,1,남양도시계획도로(소로2-9호선)개설공사 GIS DB구축 사업,21160274002,
3047,AI010,2.12E+11,41590262,376160274C,MNG244,2013-11-01,LSH002,LCD004,1,남양도시계획도로(소로2-9호선)개설공사 GIS DB구축 사업,21160274002,
3048,AI010,2.12E+11,41590259,376161432B,MNG244,2013-06-01,LSH017,LCD004,1,"발안도시계획도로 (소2-15,18호선)  GIS DB구축 사업",21161432003,
3049,AI010,2.12E+11,41590259,376161432B,MNG244,2013-06-01,LSH017,LCD004,1,"발안도시계획도로 (소2-15,18호선)  GIS DB구축 사업",21161432003,
3050,AI010,100835,41590560,376160547B,MNG244,1900-01-01,LSH000,LCD002,1, ,9011321001,
3051,AI010,100359,41590253,376160522C,MNG244,1900-01-01,LSH007,LCD002,1, ,9006121001,
3052,AI010,500439,41590570,377130182B,MNG244,1900-01-01,LSH002,LCD002,1,30183008,2707031002,
3053,AI010,100278,41590253,376160541D,MNG244,1900-01-01,LSH002,LCD002,1, ,1104321010,
3054,AI010,500038,41590410,377131136B,MNG244,1900-01-01,LSH002,LCD002,1,31137003,1208231121,
3055,AI010,500430,41590570,377130171D,MNG244,1900-01-01,LSH002,LCD002,1,30182022,3330231004,
3056,AI010,200098,41590259,376161432D,MNG244,1900-01-01,LSH007,LCD002,1, ,2600112006,
3057,AI010,500308,41590520,377130168D,MNG244,1900-01-01,LSH000,LCD002,1,30178023,2700931003,
3058,AI010,100675,41590570,376160587D,MNG244,1900-01-01,LSH002,LCD002,1, ,9002921001,
3059,AI010,100309,41590253,376160460B,MNG244,1900-01-01,LSH007,LCD002,1, ,2007321004,
3060,AI010,200064,41590259,376161423C,MNG244,1900-01-01,LSH002,LCD002,1, ,2701212001,
3061,AI010,401685,41590585,377130256A,MNG244,2006-04-01,LSH022,LCD999,1, ,2810219001,
3062,AI010,401686,41590585,377130256A,MNG244,2006-04-01,LSH022,LCD999,1, ,2810219001,
3063,AI010,100642,41590410,376161039C,MNG244,2004-01-01,LSH002,LCD002,1, ,1331511024,
3064,AI010,100064,41590253,376160918B,MNG244,1900-01-01,LSH002,LCD002,1, ,9000811002,
3065,AI010,401304,41590587,377130701A,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419001,
3066,AI010,200171,41590400,376161559D,MNG244,1900-01-01,LSH007,LCD002,1, ,2005712032,
3067,AI010,401651,41590585,377130267C,MNG244,2006-04-01,LSH999,LCD999,1, ,9030319001,
3068,AI010,401653,41590585,377130267C,MNG244,2006-04-01,LSH999,LCD999,1, ,9030319001,
3069,AI010,800005,41590330,376160186D,MNG244,1900-01-01,LSH017,LCD002,1,견착,9000533501,
3070,AI010,500337,41590520,377130179A,MNG244,1900-01-01,LSH000,LCD002,1,30179007,2701731007,
3071,AI010,100311,41590253,376160541D,MNG244,1900-01-01,LSH000,LCD002,1, ,1104321009,
3072,AI010,100316,41590253,376160460D,MNG244,1900-01-01,LSH007,LCD002,1, ,2800321001,
3073,AI010,401179,41590586,377130706A,MNG244,2006-04-01,LSH022,LCD999,1, ,2807719001,
3074,AI010,100647,41590410,376161077B,MNG244,1996-01-01,LSH002,LCD002,1, ,1331511013,
3075,AI010,99920150040,41590400,376161919A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150308,
3076,AI010,99920150070,41590360,376160879C,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150368,
3077,AI010,810057,41590262,376160284B,MNG244,1900-01-01,LSH002,LCD002,1, ,1107733261,
3078,AI010,401424,41590585,377130273D,MNG244,2006-04-01,LSH022,LCD999,1, ,2702719001,
